image_filename,x1,x2,y1,y2,label
613108.png,597.4949589689,613.9299789143,165.3068751824,202.48512418509998,Green
613108.png,835.2668066125999,852.6592063607001,233.6499137129,274.8172452266,Green
613108.png,941.5977848696001,971.5951881415,196.211984793,254.23327796360002,Green
613176.png,603.807846683,632.4617494812001,61.408193555699995,124.76018177360001,Green
613176.png,1027.3649882554,1063.8539426001,154.8647603977,228.7381035494,Green
613662.png,625.1609110426,635.0879183418,267.5764471583,286.4085639466,Green
613662.png,491.8753864104,498.542053077,303.6435816807,315.58333130110003,Green
613662.png,709.4332320392999,714.6252769763,305.65581862970004,318.00134770209996,Green
613732.png,431.1395155375,439.6212136098,279.1823175888,297.7658133652,Green
613732.png,632.0974309932,644.8072620525,231.2674571437,259.1089927751,Green
613802.png,633.9950237504,656.8408693619999,151.1286410982,198.0439705958,Green
613802.png,865.5932441003,873.3335369075,252.2313994552,278.83865597970004,Green
613802.png,225.5960597909,234.7465614632,232.27488908919997,264.8100061461,Green
613802.png,622.6053303804,627.8990382978,306.7955280913,316.3242023425,Green
613940.png,630.3930942177,635.4525331144999,305.96958210450003,315.0042944202,Green
614010.png,619.9951610602,625.6483394467,311.2350862591,317.9626582645,Green
614218.png,629.4698643829,635.6928331001001,291.7321227702,302.2633005993,Red
614288.png,623.3648662681,632.6403791219,278.54125574709997,294.132011395,Red
614358.png,737.8905986729,747.955516876,281.659218235,305.4295430277,Red
614358.png,620.3048201507,630.9617923657,234.59079016400003,256.1020859313,Red
614428.png,642.0303829578,653.67850389,197.581828296,226.4627856758,Red
614428.png,808.0317767708999,821.8326863660001,254.91963731270002,283.8565266214,Red
614704.png,872.6132422738001,885.7130671425,248.1160664535,287.1586817483,Green
614704.png,229.0036379381,243.7764249095,247.14656449830002,279.886254543,Green
614704.png,621.6599102676,646.5994612175,103.4406496291,159.6202696636,Green
614704.png,1059.1831179808,1083.8401124747,179.4013775114,240.9961085928,Green
614774.png,80.7817976715,100.2182906341,205.3941837627,249.95762963,Green
614774.png,956.0743273424,976.8135328691001,220.7567422449,264.8603691879,Green
614774.png,614.5628270492,652.274749861,22.4444861075,96.297001614,Green
615122.png,628.5675077073,636.0289179544001,271.603366914,284.13470976490004,Green
615260.png,640.6622136066001,650.9586589453,243.476596222,262.3364218423,Green
615330.png,648.3196105128,660.0292281648001,229.63277411439998,253.4225669391,Yellow
615400.png,652.8064072611,664.9635575167,226.22751511509998,251.381029673,Red
615470.png,832.7960437431,838.8692050135,268.2585102361,283.91922895560003,Red
615470.png,648.953267243,661.0293701073,191.12391220880002,221.3141693696,Red
615538.png,863.4989290788001,871.1419209078999,266.5704114076,289.4993868948,Red
615538.png,651.405905823,665.7365155025,179.153692363,209.7256596792,Red
615608.png,649.7340013604,663.5869240506,164.1065521996,195.1562065051,Red
615608.png,880.0616531247,888.5774960179,260.59932404119996,278.7514296352,Red
616614.png,884.6028146228999,895.3915355056,261.2996642285,285.03485017049996,Green
616614.png,642.9273821909,660.4628837942,158.0389450232,193.10994822979998,Green
616684.png,642.9570027195,656.9916977391,149.584998012,187.9957422761,Green
616684.png,899.5923005674,907.5884127628999,257.5407089094,284.4745253178,Green
616684.png,134.5670535799,143.5481728179,258.94643212200003,285.440733874,Green
616752.png,916.2607534364,926.5401854108001,260.7059915788,286.70690774919996,Green
616752.png,651.3058917280999,664.1885078138,146.4228949228,180.8892256604,Green
616752.png,123.40129787129999,133.2948670513,260.5064688165,286.2297486846,Green
616822.png,84.8283481565,95.9243003003,245.08096754279998,274.52501610580003,Green
616822.png,663.6015212383,677.3764488679,121.0947037442,162.43607499700002,Green
616822.png,951.4632141563001,961.5310983369001,243.56379476889998,274.6815108903,Green
616892.png,988.0446416622999,998.756556085,242.4248933278,273.0999209929,Green
616892.png,671.6474076998,687.0947903176,103.78322991440001,149.5523188115,Green
616892.png,30.414376413299998,42.3283663257,240.123980685,272.36183574209997,Green
616960.png,1015.580605002,1024.7886800905999,234.7524462748,267.64520630330003,Green
616960.png,677.4980496063,694.2568785419,89.52823618219999,137.8322572957,Green
618108.png,1071.3617474101,1085.9689034411,209.4297395215,246.43453480000002,Red
618108.png,653.2919320095,659.4406593427,340.23872673709997,351.4381943797,Red
618108.png,688.6781025566,706.0535942296001,45.7130944694,96.9043892972,Red
619098.png,1164.4974927714,1184.228916227,207.52576773020002,257.5584440818,Green
619098.png,700.5435675344,722.4243322949001,5.738384970499999,71.531912116,Green
619236.png,668.0306778344001,674.45372271,316.8398607567,328.0575729339,Green
619306.png,665.2046193919,669.6195137912,309.4782643228,322.5605666358,Green
619376.png,675.9813569877,681.8713079047,313.662271503,326.81649521779997,Green
619376.png,619.9737064435,623.9997394388,300.1667331409,308.7939467023,Green
619446.png,700.7764181509,707.8846449117,300.0236151217,317.674640076,Green
619446.png,626.6246309757,635.0424891944,279.9957142516,297.3790084878,Green
619514.png,724.811010601,735.0866910224,280.9520384718,302.57100247529996,Green
619514.png,623.9066412167,633.4145688503,256.2354023973,277.9388561166,Green
619584.png,614.4556461675,629.8616002992,228.7996914818,260.0991223777,Green
619584.png,777.3722891783,795.1590353501,253.2874678672,289.9998830441,Green
619654.png,603.5233501129001,632.8791380264,126.35783967639999,181.2153560238,Green
619654.png,1046.7785905567998,1106.1083208452,81.3763353607,188.4989139845,Green
619654.png,273.660484408,281.8845455156,260.9100357386,288.1572302218,Green
620002.png,632.2892034996,641.6637958613,263.8529195116,280.2106265918,Green
620070.png,637.3086910646,646.2771594589,226.19876041470002,248.05865645720002,Green
620140.png,659.5273749840001,680.2214658321,138.6764756442,186.0783247665,Green
621044.png,628.4978168352,633.5822018132,269.8969347736,281.10569256590003,Red
621044.png,659.7461705965001,664.5408378980001,300.0396026339,311.0763839694,Green
621112.png,713.5245589519001,721.2141197185001,290.16347287720004,298.3053607477,Red
621112.png,634.9962977431,643.4393626018,252.525208258,268.04554807169995,Red
621112.png,635.8654367726999,641.7010845427,281.82760982630003,291.7606273071,Green
621112.png,671.3759742666,676.7149711625,294.86469526990004,307.5292925579,Green
621182.png,649.2884698706999,658.6629192099,223.81580522029998,246.0083791661,Red
621182.png,799.3087261695,808.4314093116001,267.570666831,286.2185044303,Red
621182.png,758.25665203,767.1110209621,276.6933499731,287.0234470605,Red
621182.png,688.7632716239999,699.8983113416,290.3773746863,305.1346562397,Green
621182.png,647.4428832745,652.4066961606,273.7418936624,284.34030495990004,Green
621182.png,472.19085570910005,481.17938174610003,274.6665199266,284.7283028039,Red
621182.png,472.3439698398,480.6961018893,303.2265416682,312.668082246,Red
621390.png,657.1420697533999,678.7617239845,103.82289095629999,152.5293394805,Red
621390.png,921.4329813912,941.7180890648,204.2684309366,247.5077393988,Red
621390.png,245.89446161580003,268.3804490869,201.89526383790002,259.4884059415,Red
621460.png,708.3367940864,716.7908454072999,272.5297431262,283.0973072773,Red
621460.png,960.9514910164,984.2946972699001,186.31315168380002,231.51953194520001,Red
621460.png,658.0924131904,681.1227162207,78.2608811371,129.04565192180002,Red
621460.png,200.50419955189997,222.57680681259998,191.7393399652,242.9076567969,Red
621976.png,660.766541877,688.8437878888001,45.9364081152,107.8339731866,Green
621976.png,1032.7900515328,1058.9529398619,164.8748571179,223.9716725989,Green
621976.png,710.4463484280001,718.4626805137,286.1662679358,299.6130185312,Red
621976.png,115.58766574110001,138.4639199217,176.92900713310001,237.4239904107,Green
622878.png,622.6854691576,631.4399383962,279.8138853668,293.2814649077,Green
622878.png,676.3006076702,680.4449857538,308.009136314,315.9052450144,Green
623018.png,645.3742238907,651.0249353151,288.0566967586,297.5853710098,Red
623018.png,741.4857952942,748.1911586562,290.88000764779997,304.9965620941,Red
623018.png,657.3813768466,663.2716481091,248.5431060939,263.1137771116,Red
623086.png,632.1350920747,637.9538578519,283.7765107012,294.7249544821,Red
623086.png,647.6570413894,659.5050439876001,216.8062464325,243.46425227860001,Red
623156.png,335.3470165139,342.0523798759,255.6637185124,274.7210670148,Red
623156.png,624.5485337701999,632.3141680176,266.3196062803,280.906662117,Red
623156.png,806.2623323532001,817.0051203943,245.2270216128,264.9640504001,Red
623156.png,525.2276812075,530.6580157317,289.3752623468,302.2105984949,Red
623156.png,647.2335135428,664.1896888416001,158.9214828474,198.2840326482,Red
623226.png,663.9150071774,676.974518495,133.5441862473,170.3482635971,Red
623226.png,268.09809360279996,279.3244926503,251.2647998807,277.9836296136,Red
623226.png,864.0400623832,874.223685212,235.34599438240002,264.0110067893,Red
623296.png,217.4536416275,231.48430666369998,239.3162097893,269.860843408,Red
623296.png,669.5942480608,686.2241693206,98.2878359844,142.9007978257,Red
623296.png,902.0616642499001,914.1804194663,217.174795535,248.3373089486,Red
623876.png,674.448843485,696.0704651067,52.4361398216,106.4901938756,Green
623876.png,951.1689261611,965.4546404467999,196.0854927354,233.2283498783,Green
623876.png,142.1660708668,153.847486796,223.09505355919998,256.90036329369997,Green
624488.png,683.0526170476,712.5263012580999,2.9511886591,42.9511886591,Green
624488.png,1060.4498582817,1082.082511343,164.81607394649998,212.97933925270002,Green
624626.png,448.98591623650003,456.48431227879996,307.9402137404,324.413272709,Green
624626.png,624.4545939039,634.3061515037,261.1488293987,279.89856805650004,Green
624626.png,713.9009322102,721.075578198,303.4148108388,323.91379937560004,Green
624696.png,498.0267640432,512.1352154355001,202.32658565970002,232.0285885909,Green
624696.png,639.4898125003,650.9530706443,263.9917576739,289.6078917143,Green
624696.png,244.8976113518,255.7120087662,289.1537235016,314.0645251048,Green
624766.png,477.32369496760003,513.6063175011,39.9007612255,110.0471647901,Green
624766.png,799.4844345799,820.37238384,183.3738095926,228.36323876810002,Green
624766.png,21.035119668,46.658855339,253.19228892380002,303.9272855523,Green
625182.png,569.7481827879,582.378668376,152.0836307784,183.8571960861,Yellow
625182.png,747.1246071153,756.4660657352999,230.3382205766,251.09701751,Yellow
625182.png,304.2024556368,317.0262769767,279.6646192338,300.0318648914,Yellow
625252.png,823.0882472283,837.1537791874,162.6080364544,203.3168564303,Red
625252.png,519.5949255729,537.3742751842,31.269407935100002,87.3935310525,off
627156.png,971.3283613671001,996.3078517529,45.05454660109999,112.4840521181,Green
627156.png,571.5790352626,583.3892077278,166.9965887227,202.633420866,GreenLeft
627156.png,778.2163748716999,792.2472283023,228.4886264087,263.3757074681,off
627364.png,762.9600563571,765.726869923,324.4168492125,333.0085334432,Green
627642.png,969.4326266997999,984.1031712327,203.6603404058,241.78575294700002,Green
627642.png,793.855068944,805.3930227394001,263.3567100427,287.4359179635,Green
627642.png,675.9672801652,685.4986333005,196.63723809549998,220.7164460163,Green
627710.png,724.0375793605999,750.2097647910001,48.4603583683,106.0492773027,Green
627710.png,997.5459160211999,1014.3051195884,190.9493152679,242.30530061049998,Green
628614.png,633.6125371939,640.4567602251,273.3370945953,289.2098671571,Red
628614.png,710.8773962274,717.7194085839999,302.5124351559,310.96433277290004,Red
628614.png,694.3760723086,701.6205559803,308.54950488229997,315.928145659,Red
628684.png,632.9574666171,638.6596359206,262.2944128396,276.5498360985,off
628684.png,734.8303761875,741.7947145666001,294.3806832291,300.2413615681,Red
628684.png,708.5647975591,713.9631465703999,303.7087541668,308.5234978796,Red
628752.png,629.8471015737999,636.7888728999,234.4650449979,251.5715529086,Red
628752.png,727.2857818536,733.0458739707001,290.9437891359,304.80098776650004,Red
628822.png,638.9023323265,648.1693094051,209.6264207903,233.076483317,Red
628822.png,850.8170758328,862.3298046356,249.9920777561,270.6190501946,Red
628892.png,641.8786169026,657.653597398,186.25872193630002,218.65170403279998,Red
628892.png,800.8367858055001,812.2337865947001,278.1361665872,299.1306417253,Red
628892.png,956.7957439744,971.1919554977001,222.9506890813,260.1409021831,Red
628962.png,643.1561728234,660.4091111504,167.0720426634,203.85263437919997,Green
628962.png,1039.6302412571001,1057.1135762068,198.2068417795,242.09519596619998,Green
629154.png,643.0714555607,661.2722106314,164.3632231304,204.1305629445,Green
629154.png,832.5799794922999,846.8837880031,274.7935534364,300.8889247682,Green
629154.png,1095.8260020353998,1113.4956190138,188.15266861400002,237.30476419869998,Green
629224.png,642.2273143552,666.4758450017,128.6605775019,179.0719964775,Green
629224.png,875.6577861146001,901.3660313577001,262.6830271885,303.3877488235,Green
629294.png,647.9812895372,688.3078201494001,0.12683771500000002,42.5213955381,Green
629294.png,1062.6207453195,1086.4030582447,197.6234363545,250.358130232,Green
629502.png,453.960715788,459.9288699064,323.9719566523,329.1616558856,Green
629502.png,423.3414903113,427.49324969800006,316.44689276400004,325.00989649900004,Red
629502.png,534.4467278567,542.1057662779,339.3992673704,348.1752488947,Green
629572.png,487.3269828932,491.6801533324,304.2143484866,310.1504899946,Red
629572.png,523.7353174757,530.4629445181,309.7547472274,321.6270302434,Green
629572.png,618.9647956717,625.4761071192,334.5090974181,342.3675767513,Green
629642.png,731.7093076705,741.2507578625,292.64015178209996,302.4797722926,Green
629642.png,672.969754926,679.529501933,297.4108768781,309.6358599366,Green
629642.png,602.6015597598999,613.0375209075,261.6304386581,279.2224874496,Green
629642.png,555.1924791184,562.3485667624,260.13958706560004,265.8048231171,Red
629710.png,840.5460124594,856.6786923412,238.7562678186,275.2635386353,Green
629710.png,722.5873157381,728.7545086469,281.41619096889997,296.174062125,Green
629710.png,625.1862423002,632.7830244189,230.7547441993,252.2502627653,Green
629710.png,555.6955376599,563.6011274615,225.4404518898,245.1066118037,Red
629710.png,358.66224008589995,364.70023663160003,288.9582825324,307.33479375860003,Green
629710.png,351.0491140064,356.9756502168,286.9695701561,302.6094051576,Red
629780.png,518.0778462028,534.3830557075,135.44803699780002,174.7738796944,RedLeft
629780.png,639.4597378391001,654.8939952129,145.424490572,183.4442925522,Green
629780.png,809.4466108365,821.0474898141999,236.49494236560002,263.5890061651,Green
630474.png,632.4203160659999,638.9969063195,303.7393155797,317.8155262977,Green
630614.png,700.6085548709,705.3754375805,309.0431470571,317.46463984400003,Green
630614.png,650.3973903298,655.7998574007,280.2829547092,292.2001614832,Green
630684.png,733.6339460291,739.5131013710001,293.31220818279996,307.9306484922,Green
630684.png,716.9498565456,724.2590767002999,295.2189612666,311.1214488282,Green
630684.png,652.4380438757,658.4760953077999,264.39311974459997,277.4225991508,Green
630684.png,511.7581004551,516.0826005364,305.7459818566,317.9781392293,Green
630752.png,813.2165647442,824.1474476846,273.0063927417,299.11905754400004,Green
630752.png,777.6911951876,787.4075355791999,284.2409113195,301.8517782791,Green
630752.png,684.1714189191999,691.76230985,238.08829445970002,259.95006034060003,Green
630752.png,484.14072650080004,491.51766202190004,296.9045395988,313.7661065043,Green
630822.png,701.0109660500999,717.0117328781,169.2145115827,207.5330803071,Green
630822.png,870.5898472569,886.2296691022,247.07749084099999,283.464267897,Green
630822.png,1018.6728139444999,1046.2727978753,198.3394395875,259.6032140127,Green
630822.png,349.90348025220004,362.56724880269996,270.13700945290003,301.99430221259996,Green
631100.png,642.8593720265001,648.6645916319001,305.829214025,319.3747264375,Green
631100.png,776.3794229494999,782.1846425548,275.8355793974,291.7999333121,Green
631100.png,819.2341841935,824.9573729755999,299.0897475096,313.101692459,Green
631170.png,597.4212894937,605.5620476956,298.3028588865,314.2335859152,Green
631170.png,857.3672973161,866.7720919264,279.9196634696,302.844171245,Green
631170.png,834.4064652102,841.22607083,297.4290211129,314.5014598693,Green
631170.png,775.6470015513,782.3093886758,261.1726682609,278.5496960406,Green
631240.png,498.1649132256,508.324047535,277.8036308111,302.4758141339,Green
631240.png,761.7486922162,773.9919463442999,226.37631334,251.47498430259998,Green
631240.png,847.7575524659,858.470399828,281.7770382696,303.8148957001,Green
631240.png,959.1711650313,974.7813140446001,236.4769979957,278.1040620311,Green
631308.png,791.1865139232001,810.8540922948,143.8272639584,186.840097958,Green
631308.png,942.5630524975,961.1623755904,240.872278338,282.6218227275,Green
631308.png,809.0687295847999,818.8908369285001,295.82491187669996,311.77139203490003,Green
631308.png,305.8605806192,325.4475179537,230.2490462145,277.6065042904,Green
631378.png,758.2199789660001,765.7923108304,260.03859185970003,276.3482297213,Green
631378.png,829.1588733167,840.8069942489,295.700958042,315.8059338975,Green
631378.png,716.1818714892,721.0130143939,273.2898930225,278.7798281414,Green
631378.png,684.4080825153,688.4827554537,266.9760321305,275.319410052,off
631448.png,727.1661617821001,735.8605215928999,231.0124929068,254.3048077431,Green
631448.png,733.3037003855001,738.9296929548,283.9248194544,297.1684402186,Green
631448.png,696.7556464472999,702.8801321341,280.2757182483,295.0669289635,Green
631448.png,657.7173782898001,663.2577770306,257.9102205031,271.56334597150004,Green
631448.png,581.3687350812,584.88660304,280.0099326911,289.76402112240004,Green
631448.png,841.6202071386,849.1369856621001,286.394223253,306.1673650184,Green
631448.png,909.363458492,917.819834331,285.9348350888,304.6822159596,Green
631448.png,599.2617879334999,602.3387110104001,285.27131208139997,293.3055001156,Green
631516.png,917.3042175351,938.1668933013001,225.9703516763,275.5152471252,Green
631516.png,689.0365913733,705.9555006045,169.84966804479998,204.7816887234,Green
631516.png,961.4862008695,976.3230782983001,253.2151070487,280.2784131578,Green
631516.png,371.8578025057,378.3017944923,254.77863297439998,274.0026730429,Green
631516.png,543.3201208124,548.1516529167,237.309616784,248.7442427641,Red
631516.png,586.9649608208999,594.6954121877,239.7253828361,255.0252344996,Green
631516.png,634.2823509748999,641.4134792883,266.605896928,280.8681535548,Green
631516.png,679.3867375571,686.1613094548001,268.9235136299,282.829213841,Green
631586.png,587.9408438496,617.5712929944999,0.7828081255,33.9188696198,Green
631586.png,1187.4598728964,1216.3011403245,155.5900531481,220.4703865941,Green
631586.png,455.161494325,461.81766461769996,227.4598219362,242.8635486443,Green
631586.png,515.7483236566001,523.5714116026,256.53427434549997,276.684393517,Green
631586.png,572.8594447494,580.0553649018,256.0788277013,275.0832084969,Green
631586.png,337.2430786452,340.7682736694,273.1469141435,282.9213185289,Red
631586.png,396.37096706849997,402.578549076,221.8600574909,236.3106625979,Red
631656.png,465.7558536608,473.7787226344,234.02599417529999,255.446759439,Green
631656.png,552.6144015439,561.8405729023,280.8276379427,303.5175864188,Green
631656.png,628.0506760966,639.460102702,275.4991952644,300.3215957566,Green
631656.png,383.0482125176,391.7311290243,228.8517830995,248.9860112874,Red
631656.png,359.47233537529996,362.9317948347,307.8502295843,316.71509444919997,Red
631656.png,394.3912542942,398.6074705104,308.06644580060004,317.7961755303,Green
631656.png,422.49650503410004,428.2262347638,309.09893982470004,321.5313722572,Green
631726.png,478.4563944522,491.7192237015,157.65037215569998,190.6618840502,RedLeft
631726.png,619.1088541427999,632.6065470843,165.6598978077,199.9962243339,Green
631726.png,946.0273193005,966.5287624095,208.7236911727,253.9050463593,Green
631726.png,767.8655286625999,779.4266157446001,245.0379177007,277.5082897121,Green
631726.png,511.5233406513,515.2785333327,300.8120619969,312.46843381819997,RedLeft
631726.png,554.7223651382,559.1653781652,302.0673544754,312.21751138959996,Green
631726.png,590.3269080466,595.4007798488,303.5379691598,315.46361829259996,Green
631726.png,641.2676851852,646.5295756432,333.5559872091,344.68430099870005,Green
631726.png,657.2658924381,661.8284844198,320.786220573,335.6183539737,Green
631726.png,116.1479353733,128.38204391,257.2731589032,288.7132385613,RedLeft
631794.png,1156.0039487371,1206.7701569886,113.9828771449,211.0359223316,Green
631794.png,625.3000177234,634.0728822235,298.59591670279997,315.8717114107,Green
631794.png,671.5937488547,681.0414490855001,300.6204238951,319.3808572107,Green
631794.png,762.0892203517,773.1565263365,323.7672894607,347.1166057456,Green
631794.png,734.9608239744999,745.0833599361999,340.7731498763,356.9692074149,Green
631794.png,587.1171821611,591.8066523154,346.16816204180003,355.1393223369,RedLeft
631794.png,568.7487834844001,577.3866808383,297.7861138259,315.1968756799,RedLeft
631864.png,352.5501161027,362.081469238,324.16857710240004,344.2345837031,Red
631864.png,569.7646375548001,576.7877398651,257.4491051552,277.5151117559,Red
631864.png,645.2629873898001,656.2992910201999,257.6999302377,278.2675870034,Green
631864.png,707.4676078519,719.0055616472999,261.2114813928,280.77583782849996,Green
631864.png,793.7514362347,807.2959906902,314.8880490496,336.4590061453,Green
631864.png,599.7331536684,603.3877637458,322.0528118638,330.6332007411,Red
631864.png,637.8682153451999,641.8406176032,323.8006688574,333.1755381862,Green
631864.png,851.6235200239,865.5498418410001,291.1539989859,319.441840177,Green
631934.png,238.4658635114,252.7964731909,292.2115667329,319.9174121131,RedLeft
631934.png,533.6764229080001,546.5739716195,191.4196119874,223.9023272608,RedLeft
631934.png,648.7989873329,663.6072840017,192.8526729554,224.85770123950002,Green
631934.png,741.2157116517999,755.681304624,198.1572080812,231.5393457093,Green
631934.png,866.0164697961,878.1890350247,278.10066016900004,308.5320732405,Green
631934.png,1027.1032177514,1052.1620966963,226.1762037716,281.3057374504,Green
631934.png,635.6509968088,641.21235997,298.0399979244,308.6860359759,Green
631934.png,590.8422993386,595.2913898675,295.1798682987,306.3025946211,Red
631934.png,705.1820750819,710.4380931694001,320.1243611643,332.3547109448,Green
632004.png,470.42937712959997,498.5428173268,34.8664930188,94.84183210639999,RedLeft
632004.png,690.6513253416,719.7018802122,32.9922636723,94.84183210639999,Green
632004.png,870.5773426042999,897.7536681283,46.1118690977,107.9614375318,Green
632004.png,1080.4910294107,1102.0997847936999,208.2327075688,260.7111292704,Green
632004.png,740.4531106839,748.0586312519999,295.8092027094,315.0883129868,Green
632004.png,692.3437712761,696.7655855599,308.8977729895,321.4557255555,Green
632004.png,639.5848365662999,643.0811712805,292.6496436556,302.17661527810003,Green
632004.png,599.7717485729,606.2588726146,268.956715916,282.7094188844,Red
632004.png,607.4249478166,610.7829126864,292.4378990364,299.313731865,Red
632004.png,653.7713984383,658.8606151946,271.7545330056,285.550593571,Green
632072.png,601.7217547236,609.98595126,245.1381488845,263.1969487234,Green
632072.png,667.529245662,676.4056049048,248.81112512290002,265.645599549,Green
632072.png,785.2518097541,793.7086646775,287.34428053979997,296.2798253645,Green
632072.png,774.4015053241001,784.4539932519,288.3016603425,303.9388637857,Green
632072.png,613.3934486183999,617.5449904686,278.5570408941,287.3958074139,Green
632072.png,649.2841975171,656.1141534642,280.4319307619,289.6724593963,Green
632072.png,701.2454309973,708.8789111735001,299.8504329646,311.2336928765,Green
632142.png,837.4874810908,854.6263112528999,254.3736408984,285.9733590097,Green
632142.png,809.9065999623,820.3662676374,279.1830475346,298.2918931887,Green
632142.png,669.2221762783,677.814314176,228.87461927729998,249.2747676887,Green
632142.png,583.1499733518,591.6367413672,224.7157198527,245.95179919560002,Green
632142.png,710.9266017977001,716.7991174393,300.4278701065,311.8213784398,Green
632142.png,600.8909093853,604.5290243398,275.5869272009,284.53801675209996,Green
632142.png,642.841346768,646.5921869178,278.4116834427,287.121225423,Green
632142.png,705.7248085513,710.6628796173,299.856058135,311.7897298779,Green
632212.png,573.2528276856,587.3559204691,187.6125416228,217.60959611470003,GreenLeft
632212.png,695.8154197327001,709.2469366694,192.4255018584,223.9895666596,Green
632212.png,896.5266242994,910.7491489677001,264.3102193888,294.56540822849996,Green
632212.png,1003.5834463478,1022.4606154528999,213.1091305831,263.2758539584,Green
632212.png,605.0969490761,610.5273675858,272.9721722002,285.3845573653,Green
632212.png,652.4191675178,659.6597255307,274.0065376306,287.1946968685,Green
632212.png,732.3558059722,738.1806766371001,300.5179736829,314.4976632786,Green
632282.png,534.9789459514,556.7006199901999,92.20257227190001,138.4904252831,GreenLeft
632282.png,733.8356999494,755.8159653458,98.15017349680001,146.2481660113,Green
632282.png,1061.224861758,1082.2232364968,208.66918674759998,257.01838572599996,Green
632282.png,599.8257181039,605.852149822,259.16311341,273.090866714,Green
632282.png,657.6794625973,664.3754978396,259.6987962294,273.894390943,Green
632282.png,752.5233907516999,762.0912709831,286.5239472817,304.8839336716,Green
632350.png,666.6921179641,673.8574228038,250.4349509209,268.61545991869997,Green
632350.png,793.3798514238,802.8452662542999,283.0292161993,306.0231279678,Green
632350.png,784.1473376422,791.2416168794999,291.1484006813,308.6814050819,Green
632350.png,595.638796901,603.03883952,247.9153453222,266.5127789241,GreenLeft
632350.png,361.4049086654,369.8617168646,300.41398306,316.8825042899,Green
632420.png,599.2604825057,607.8307603953,211.53903166810002,233.57688909860002,Green
632420.png,694.7578647046,703.9403053007001,213.6816011405,235.719458571,Green
632420.png,853.4348109025999,862.8368727582001,266.17299817580005,289.0065769682,Green
632420.png,892.1623514033,908.2801717273,247.3688744645,279.1567978813,Green
632420.png,284.9385151713,292.7534251971,282.2695259044,304.8261980241,Green
632490.png,563.824950821,579.1041764353,142.6839613994,178.3354878328,Green
632490.png,713.7877207391,727.9351518633999,147.2111393592,181.1649740577,Green
632490.png,957.6211846384,975.2432862664,228.2042403147,264.1983202357,Green
632490.png,1165.48892901,1188.4450305002001,151.8758257438,218.2954793886,Green
632490.png,71.4370321532,81.9161160513,255.033849295,285.22781984880004,GreenLeft
632768.png,688.4576660261,694.3914625116,317.4551553453,327.1650041398,Green
632836.png,715.6796703791,719.8314297658001,333.6638939077,341.4484427577,Green
632836.png,668.3217127823,672.3878166938,314.9567031298,326.34179408209997,Green
632906.png,618.2993104827,622.838391241,289.8740318638,298.3601393683,Red
632906.png,658.9536859696,663.6901180652,291.65019389959997,301.320409428,Green
632906.png,714.4094117551,720.5273032119001,311.3853276311,321.84494850880003,Green
632976.png,611.5444486196,617.0146134676,280.2537707719,291.0176435372,Red
632976.png,660.4230183898001,665.0108985848001,282.72416780000003,294.19386828759997,Green
632976.png,727.9177943359,735.1525284896001,304.0754563999,317.4861831239,Green
633046.png,608.1119303641001,614.3888798439,260.49406847209997,274.9229003931,Red
633046.png,669.1087508998,675.5176501551999,263.7889003686,277.5612157898,Green
633046.png,758.4440583106,766.5372004375,290.8396832543,306.2706075763,Green
633046.png,751.3220932389,757.3649726937,292.8899459265,307.5655103166,Green
633114.png,595.6126135361,603.8249961503,244.1485173416,263.2063618564,Red
633114.png,675.6873222325,683.2685729028,247.9957079145,265.5222551632,Green
633114.png,800.354241797,810.3982946605,281.5868231891,303.0141359644,Green
633114.png,785.2645446685001,793.3722923682001,287.7979829736,305.53368106669996,Green
633184.png,552.7325819348,564.2015369284,206.5726171798,234.0452162961,RedLeft
633184.png,672.8872257846,685.2662532486,212.49855927080003,240.6902130575,Green
633184.png,838.1163991856,850.5258837802,271.69215976009997,295.6478604559,Green
633184.png,882.5826292902001,899.1601416247,254.1000343023,288.8338696697,Green
633254.png,495.1275225857,520.871263381,59.436008333000004,117.1915311606,RedLeft
633254.png,757.1373708361,784.4226952114999,72.9651432299,130.7270579895,Green
633254.png,1111.5183583747998,1136.569796544,199.0361518857,258.7128262506,Green
633878.png,699.8354340361999,705.2674059278,310.8993741914,319.4696520811,Green
633878.png,654.3126156576001,658.5983299433,293.11863408700003,300.8079541153,Green
633948.png,671.1577796413,675.6349519536,286.2910539847,294.5738227623,Green
633948.png,725.987164653,732.1475170758999,307.8641214005,317.3724914445,Green
634018.png,755.9579528656,763.6953789009,299.858497528,311.7193479903,Red
634018.png,489.2924272145,496.0607760731,305.802159292,317.316132063,Yellow
634018.png,686.8851197947,692.6559173155999,272.0707542763,283.81527626580004,Yellow
634088.png,684.4564434892,692.2798281828999,245.7039747367,262.3417038343,Yellow
634088.png,776.5493945412,784.789907109,283.1626692745,299.64369441,Yellow
634088.png,424.3487983443,431.78878587779997,288.4623310428,304.9802774861,Yellow
634156.png,682.9527841664,691.1768452739999,229.1244768631,247.0239039796,Red
634156.png,805.3461641792,814.0539935872,277.01753860729997,295.4007340242,Red
634156.png,880.3302507482001,891.9406899589,259.60187979119996,286.6929046162,Red
634156.png,334.7213317145,345.43417907660006,285.7311767636,306.5447087813,Red
634226.png,233.0538873896,245.0507303257,272.0092625533,302.0013698934,Red
634226.png,700.9307618963,712.3277626856,200.62804708369998,227.6209436898,Red
634226.png,864.6876679737,877.2843530566,266.0108410852,291.204211251,Red
