bboxes,filepath,height,width
"[{'class': 'Red', 'x1': 596, 'x2': 604, 'y1': 264, 'y2': 243}, {'class': 'RedLeft', 'x1': 310, 'x2': 324, 'y1': 329, 'y2': 305}]",113202.png,720,1280
"[{'class': 'Red', 'x1': 589, 'x2': 599, 'y1': 247, 'y2': 224}, {'class': 'Red', 'x1': 844, 'x2': 851, 'y1': 269, 'y2': 248}, {'class': 'RedLeft', 'x1': 214, 'x2': 232, 'y1': 334, 'y2': 295}, {'class': 'off', 'x1': 482, 'x2': 491, 'y1': 286, 'y2': 265}]",113270.png,720,1280
"[{'class': 'Red', 'x1': 593, 'x2': 603, 'y1': 233, 'y2': 208}, {'class': 'Red', 'x1': 909, 'x2': 918, 'y1': 252, 'y2': 223}, {'class': 'off', 'x1': 472, 'x2': 480, 'y1': 277, 'y2': 254}]",113340.png,720,1280
"[{'class': 'Red', 'x1': 598, 'x2': 613, 'y1': 231, 'y2': 204}]",113410.png,720,1280
"[{'class': 'off', 'x1': 601, 'x2': 615, 'y1': 224, 'y2': 196}, {'class': 'RedLeft', 'x1': 461, 'x2': 472, 'y1': 275, 'y2': 249}]",113480.png,720,1280
"[{'class': 'Green', 'x1': 601, 'x2': 615, 'y1': 228, 'y2': 196}, {'class': 'RedLeft', 'x1': 456, 'x2': 467, 'y1': 280, 'y2': 252}]",113690.png,720,1280
"[{'class': 'Green', 'x1': 587, 'x2': 604, 'y1': 213, 'y2': 175}, {'class': 'Green', 'x1': 1230, 'x2': 1256, 'y1': 186, 'y2': 122}]",113760.png,720,1280
"[{'class': 'Green', 'x1': 561, 'x2': 582, 'y1': 175, 'y2': 128}, {'class': 'RedLeft', 'x1': 344, 'x2': 361, 'y1': 255, 'y2': 211}]",113830.png,720,1280
"[{'class': 'Green', 'x1': 525, 'x2': 564, 'y1': 31, 'y2': -1}, {'class': 'Green', 'x1': 1095, 'x2': 1132, 'y1': 237, 'y2': 169}, {'class': 'RedLeft', 'x1': 117, 'x2': 150, 'y1': 177, 'y2': 96}]",113898.png,720,1280
"[{'class': 'off', 'x1': 615, 'x2': 621, 'y1': 306, 'y2': 295}, {'class': 'off', 'x1': 578, 'x2': 584, 'y1': 307, 'y2': 297}, {'class': 'off', 'x1': 558, 'x2': 565, 'y1': 300, 'y2': 289}]",114802.png,720,1280
"[{'class': 'Green', 'x1': 620, 'x2': 625, 'y1': 299, 'y2': 288}, {'class': 'off', 'x1': 574, 'x2': 581, 'y1': 302, 'y2': 291}]",114872.png,720,1280
"[{'class': 'Green', 'x1': 622, 'x2': 632, 'y1': 288, 'y2': 273}, {'class': 'Yellow', 'x1': 565, 'x2': 574, 'y1': 291, 'y2': 277}, {'class': 'Green', 'x1': 730, 'x2': 736, 'y1': 320, 'y2': 309}]",114940.png,720,1280
"[{'class': 'Green', 'x1': 617, 'x2': 627, 'y1': 273, 'y2': 255}, {'class': 'off', 'x1': 538, 'x2': 548, 'y1': 279, 'y2': 260}, {'class': 'Green', 'x1': 761, 'x2': 767, 'y1': 317, 'y2': 303}, {'class': 'Green', 'x1': 839, 'x2': 849, 'y1': 307, 'y2': 284}]",115010.png,720,1280
"[{'class': 'Green', 'x1': 1079, 'x2': 1093, 'y1': 261, 'y2': 227}, {'class': 'Green', 'x1': 833, 'x2': 844, 'y1': 302, 'y2': 275}, {'class': 'Green', 'x1': 606, 'x2': 617, 'y1': 234, 'y2': 206}, {'class': 'RedLeft', 'x1': 482, 'x2': 495, 'y1': 240, 'y2': 215}]",115080.png,720,1280
"[{'class': 'off', 'x1': 293, 'x2': 320, 'y1': 127, 'y2': 72}, {'class': 'Green', 'x1': 568, 'x2': 594, 'y1': 102, 'y2': 45}, {'class': 'Green', 'x1': 1081, 'x2': 1104, 'y1': 256, 'y2': 198}]",115150.png,720,1280
"[{'class': 'off', 'x1': 709, 'x2': 713, 'y1': 297, 'y2': 289}]",115496.png,720,1280
"[{'class': 'off', 'x1': 702, 'x2': 708, 'y1': 293, 'y2': 281}]",115566.png,720,1280
"[{'class': 'Green', 'x1': 663, 'x2': 670, 'y1': 288, 'y2': 271}, {'class': 'Green', 'x1': 780, 'x2': 787, 'y1': 310, 'y2': 302}]",115636.png,720,1280
"[{'class': 'Green', 'x1': 633, 'x2': 642, 'y1': 272, 'y2': 253}, {'class': 'Green', 'x1': 806, 'x2': 816, 'y1': 302, 'y2': 284}, {'class': 'Green', 'x1': 749, 'x2': 755, 'y1': 313, 'y2': 300}]",115706.png,720,1280
"[{'class': 'RedLeft', 'x1': 280, 'x2': 300, 'y1': 342, 'y2': 301}, {'class': 'Green', 'x1': 629, 'x2': 642, 'y1': 244, 'y2': 215}, {'class': 'Green', 'x1': 797, 'x2': 806, 'y1': 300, 'y2': 284}, {'class': 'Green', 'x1': 928, 'x2': 949, 'y1': 277, 'y2': 241}, {'class': 'off', 'x1': 494, 'x2': 505, 'y1': 319, 'y2': 297}]",115774.png,720,1280
"[{'class': 'off', 'x1': 398, 'x2': 420, 'y1': 300, 'y2': 256}, {'class': 'Green', 'x1': 659, 'x2': 683, 'y1': 160, 'y2': 106}, {'class': 'Green', 'x1': 966, 'x2': 993, 'y1': 276, 'y2': 230}]",115844.png,720,1280
"[{'class': 'Red', 'x1': 602, 'x2': 608, 'y1': 300, 'y2': 288}, {'class': 'Red', 'x1': 654, 'x2': 659, 'y1': 300, 'y2': 288}, {'class': 'Red', 'x1': 725, 'x2': 729, 'y1': 320, 'y2': 310}]",116192.png,720,1280
"[{'class': 'Red', 'x1': 753, 'x2': 759, 'y1': 314, 'y2': 299}, {'class': 'Red', 'x1': 665, 'x2': 671, 'y1': 288, 'y2': 276}, {'class': 'Red', 'x1': 607, 'x2': 611, 'y1': 285, 'y2': 276}]",116260.png,720,1280
"[{'class': 'Red', 'x1': 672, 'x2': 678, 'y1': 284, 'y2': 271}, {'class': 'Red', 'x1': 603, 'x2': 609, 'y1': 282, 'y2': 271}, {'class': 'Red', 'x1': 782, 'x2': 789, 'y1': 308, 'y2': 295}, {'class': 'Red', 'x1': 765, 'x2': 771, 'y1': 314, 'y2': 303}]",116330.png,720,1280
"[{'class': 'Red', 'x1': 599, 'x2': 604, 'y1': 275, 'y2': 262}, {'class': 'Green', 'x1': 677, 'x2': 684, 'y1': 277, 'y2': 263}, {'class': 'Green', 'x1': 783, 'x2': 789, 'y1': 312, 'y2': 298}, {'class': 'Green', 'x1': 811, 'x2': 819, 'y1': 304, 'y2': 287}]",116400.png,720,1280
"[{'class': 'Green', 'x1': 680, 'x2': 688, 'y1': 270, 'y2': 253}, {'class': 'Red', 'x1': 593, 'x2': 600, 'y1': 268, 'y2': 252}, {'class': 'Green', 'x1': 839, 'x2': 852, 'y1': 295, 'y2': 275}, {'class': 'Green', 'x1': 798, 'x2': 804, 'y1': 305, 'y2': 295}]",116470.png,720,1280
"[{'class': 'Green', 'x1': 861, 'x2': 875, 'y1': 292, 'y2': 269}, {'class': 'Green', 'x1': 682, 'x2': 690, 'y1': 265, 'y2': 247}, {'class': 'Red', 'x1': 589, 'x2': 596, 'y1': 264, 'y2': 247}]",116538.png,720,1280
"[{'class': 'Red', 'x1': 588, 'x2': 594, 'y1': 261, 'y2': 245}, {'class': 'Green', 'x1': 685, 'x2': 692, 'y1': 263, 'y2': 245}, {'class': 'Green', 'x1': 885, 'x2': 894, 'y1': 288, 'y2': 264}]",116608.png,720,1280
"[{'class': 'Green', 'x1': 916, 'x2': 925, 'y1': 293, 'y2': 266}, {'class': 'Green', 'x1': 829, 'x2': 834, 'y1': 313, 'y2': 297}, {'class': 'Green', 'x1': 687, 'x2': 695, 'y1': 270, 'y2': 250}, {'class': 'Red', 'x1': 584, 'x2': 591, 'y1': 268, 'y2': 250}]",116678.png,720,1280
"[{'class': 'Red', 'x1': 578, 'x2': 588, 'y1': 256, 'y2': 233}, {'class': 'Red', 'x1': 699, 'x2': 709, 'y1': 256, 'y2': 238}, {'class': 'Green', 'x1': 864, 'x2': 871, 'y1': 307, 'y2': 290}, {'class': 'Green', 'x1': 1015, 'x2': 1031, 'y1': 275, 'y2': 238}]",116748.png,720,1280
"[{'class': 'RedLeft', 'x1': 551, 'x2': 564, 'y1': 229, 'y2': 199}, {'class': 'Green', 'x1': 711, 'x2': 725, 'y1': 231, 'y2': 200}, {'class': 'Green', 'x1': 926, 'x2': 936, 'y1': 294, 'y2': 272}, {'class': 'RedLeft', 'x1': 53, 'x2': 66, 'y1': 321, 'y2': 292}]",116816.png,720,1280
"[{'class': 'Green', 'x1': 1093, 'x2': 1113, 'y1': 268, 'y2': 228}, {'class': 'Green', 'x1': 733, 'x2': 755, 'y1': 153, 'y2': 102}, {'class': 'Green', 'x1': 453, 'x2': 475, 'y1': 152, 'y2': 99}]",116886.png,720,1280
"[{'class': 'Green', 'x1': 651, 'x2': 657, 'y1': 319, 'y2': 305}]",117790.png,720,1280
"[{'class': 'Green', 'x1': 585, 'x2': 589, 'y1': 295, 'y2': 287}, {'class': 'off', 'x1': 498, 'x2': 503, 'y1': 291, 'y2': 281}]",117858.png,720,1280
"[{'class': 'Green', 'x1': 602, 'x2': 607, 'y1': 287, 'y2': 275}, {'class': 'Green', 'x1': 676, 'x2': 681, 'y1': 313, 'y2': 304}, {'class': 'Red', 'x1': 533, 'x2': 542, 'y1': 286, 'y2': 272}]",117998.png,720,1280
"[{'class': 'Green', 'x1': 697, 'x2': 704, 'y1': 317, 'y2': 309}, {'class': 'Green', 'x1': 681, 'x2': 687, 'y1': 319, 'y2': 306}, {'class': 'Green', 'x1': 598, 'x2': 606, 'y1': 291, 'y2': 276}, {'class': 'Yellow', 'x1': 524, 'x2': 533, 'y1': 287, 'y2': 274}]",118068.png,720,1280
"[{'class': 'Red', 'x1': 521, 'x2': 531, 'y1': 283, 'y2': 269}, {'class': 'Green', 'x1': 604, 'x2': 611, 'y1': 289, 'y2': 273}, {'class': 'Green', 'x1': 716, 'x2': 724, 'y1': 315, 'y2': 304}, {'class': 'Green', 'x1': 696, 'x2': 702, 'y1': 317, 'y2': 311}]",118136.png,720,1280
"[{'class': 'Red', 'x1': 504, 'x2': 511, 'y1': 269, 'y2': 254}, {'class': 'Green', 'x1': 601, 'x2': 608, 'y1': 271, 'y2': 255}, {'class': 'Green', 'x1': 711, 'x2': 717, 'y1': 306, 'y2': 292}, {'class': 'Green', 'x1': 741, 'x2': 751, 'y1': 301, 'y2': 283}]",118206.png,720,1280
"[{'class': 'Red', 'x1': 467, 'x2': 477, 'y1': 265, 'y2': 245}, {'class': 'Green', 'x1': 728, 'x2': 737, 'y1': 311, 'y2': 293}, {'class': 'Green', 'x1': 779, 'x2': 792, 'y1': 301, 'y2': 271}, {'class': 'Green', 'x1': 587, 'x2': 599, 'y1': 266, 'y2': 246}]",118276.png,720,1280
"[{'class': 'Green', 'x1': 584, 'x2': 598, 'y1': 226, 'y2': 196}, {'class': 'RedLeft', 'x1': 413, 'x2': 425, 'y1': 225, 'y2': 199}, {'class': 'Green', 'x1': 915, 'x2': 939, 'y1': 258, 'y2': 204}, {'class': 'Green', 'x1': 783, 'x2': 795, 'y1': 288, 'y2': 262}]",118346.png,720,1280
"[{'class': 'Green', 'x1': 552, 'x2': 576, 'y1': 129, 'y2': 77}, {'class': 'RedLeft', 'x1': 235, 'x2': 260, 'y1': 137, 'y2': 83}, {'class': 'Green', 'x1': 923, 'x2': 948, 'y1': 243, 'y2': 194}]",118414.png,720,1280
"[{'class': 'Red', 'x1': 600, 'x2': 605, 'y1': 307, 'y2': 300}]",119734.png,720,1280
"[{'class': 'Red', 'x1': 597, 'x2': 602, 'y1': 300, 'y2': 292}]",119804.png,720,1280
"[{'class': 'Red', 'x1': 613, 'x2': 618, 'y1': 285, 'y2': 275}]",119942.png,720,1280
"[{'class': 'Green', 'x1': 733, 'x2': 739, 'y1': 313, 'y2': 302}, {'class': 'Green', 'x1': 675, 'x2': 679, 'y1': 285, 'y2': 276}, {'class': 'off', 'x1': 611, 'x2': 616, 'y1': 284, 'y2': 271}]",120826.png,720,1280
"[{'class': 'off', 'x1': 665, 'x2': 670, 'y1': 277, 'y2': 268}, {'class': 'off', 'x1': 593, 'x2': 599, 'y1': 276, 'y2': 260}, {'class': 'Green', 'x1': 731, 'x2': 739, 'y1': 311, 'y2': 296}]",120896.png,720,1280
"[{'class': 'Green', 'x1': 600, 'x2': 607, 'y1': 265, 'y2': 249}, {'class': 'Green', 'x1': 684, 'x2': 693, 'y1': 271, 'y2': 256}, {'class': 'Green', 'x1': 766, 'x2': 773, 'y1': 309, 'y2': 289}]",120966.png,720,1280
"[{'class': 'Green', 'x1': 600, 'x2': 613, 'y1': 250, 'y2': 224}, {'class': 'Green', 'x1': 810, 'x2': 821, 'y1': 300, 'y2': 278}, {'class': 'Green', 'x1': 711, 'x2': 720, 'y1': 258, 'y2': 236}, {'class': 'Green', 'x1': 1094, 'x2': 1110, 'y1': 257, 'y2': 216}]",121036.png,720,1280
"[{'class': 'Green', 'x1': 884, 'x2': 897, 'y1': 281, 'y2': 254}, {'class': 'Green', 'x1': 751, 'x2': 762, 'y1': 225, 'y2': 199}, {'class': 'Green', 'x1': 602, 'x2': 617, 'y1': 216, 'y2': 184}, {'class': 'off', 'x1': 380, 'x2': 390, 'y1': 239, 'y2': 215}]",121104.png,720,1280
"[{'class': 'off', 'x1': 241, 'x2': 259, 'y1': 199, 'y2': 156}, {'class': 'off', 'x1': 381, 'x2': 400, 'y1': 238, 'y2': 199}, {'class': 'Green', 'x1': 582, 'x2': 603, 'y1': 168, 'y2': 119}, {'class': 'Green', 'x1': 809, 'x2': 826, 'y1': 192, 'y2': 145}, {'class': 'Green', 'x1': 1014, 'x2': 1031, 'y1': 279, 'y2': 237}]",121174.png,720,1280
"[{'class': 'Green', 'x1': 622, 'x2': 627, 'y1': 288, 'y2': 275}, {'class': 'Green', 'x1': 567, 'x2': 573, 'y1': 314, 'y2': 302}, {'class': 'Green', 'x1': 744, 'x2': 751, 'y1': 312, 'y2': 298}]",121938.png,720,1280
"[{'class': 'Green', 'x1': 614, 'x2': 622, 'y1': 279, 'y2': 261}, {'class': 'Green', 'x1': 546, 'x2': 551, 'y1': 311, 'y2': 293}]",122008.png,720,1280
"[{'class': 'Green', 'x1': 622, 'x2': 630, 'y1': 259, 'y2': 237}, {'class': 'Green', 'x1': 905, 'x2': 924, 'y1': 303, 'y2': 270}, {'class': 'Green', 'x1': 771, 'x2': 784, 'y1': 319, 'y2': 299}, {'class': 'Green', 'x1': 523, 'x2': 530, 'y1': 306, 'y2': 288}, {'class': 'Green', 'x1': 340, 'x2': 350, 'y1': 330, 'y2': 301}]",122078.png,720,1280
"[{'class': 'Green', 'x1': 612, 'x2': 629, 'y1': 198, 'y2': 162}, {'class': 'Green', 'x1': 443, 'x2': 457, 'y1': 277, 'y2': 246}, {'class': 'Green', 'x1': 867, 'x2': 887, 'y1': 293, 'y2': 261}]",122146.png,720,1280
"[{'class': 'Green', 'x1': 622, 'x2': 627, 'y1': 298, 'y2': 287}, {'class': 'Red', 'x1': 573, 'x2': 577, 'y1': 318, 'y2': 309}]",123050.png,720,1280
"[{'class': 'Green', 'x1': 624, 'x2': 631, 'y1': 286, 'y2': 272}, {'class': 'Red', 'x1': 561, 'x2': 567, 'y1': 314, 'y2': 302}, {'class': 'Green', 'x1': 751, 'x2': 757, 'y1': 312, 'y2': 298}]",123120.png,720,1280
"[{'class': 'Green', 'x1': 630, 'x2': 637, 'y1': 272, 'y2': 256}, {'class': 'Red', 'x1': 544, 'x2': 551, 'y1': 309, 'y2': 291}, {'class': 'Green', 'x1': 822, 'x2': 830, 'y1': 305, 'y2': 287}, {'class': 'Red', 'x1': 441, 'x2': 450, 'y1': 331, 'y2': 311}]",123188.png,720,1280
"[{'class': 'Green', 'x1': 818, 'x2': 825, 'y1': 300, 'y2': 282}, {'class': 'Green', 'x1': 631, 'x2': 644, 'y1': 236, 'y2': 209}, {'class': 'Red', 'x1': 495, 'x2': 506, 'y1': 288, 'y2': 264}, {'class': 'Green', 'x1': 1064, 'x2': 1078, 'y1': 265, 'y2': 226}, {'class': 'RedLeft', 'x1': 222, 'x2': 247, 'y1': 317, 'y2': 276}]",123258.png,720,1280
"[{'class': 'RedLeft', 'x1': 285, 'x2': 310, 'y1': 239, 'y2': 174}, {'class': 'Green', 'x1': 613, 'x2': 640, 'y1': 126, 'y2': 70}, {'class': 'Green', 'x1': 1019, 'x2': 1030, 'y1': 275, 'y2': 229}]",123328.png,720,1280
"[{'class': 'off', 'x1': 626, 'x2': 630, 'y1': 312, 'y2': 307}]",123676.png,720,1280
"[{'class': 'off', 'x1': 619, 'x2': 626, 'y1': 278, 'y2': 262}, {'class': 'Green', 'x1': 718, 'x2': 724, 'y1': 306, 'y2': 291}, {'class': 'Green', 'x1': 732, 'x2': 738, 'y1': 316, 'y2': 305}, {'class': 'Green', 'x1': 552, 'x2': 558, 'y1': 313, 'y2': 301}]",123952.png,720,1280
"[{'class': 'Green', 'x1': 812, 'x2': 823, 'y1': 275, 'y2': 250}, {'class': 'Green', 'x1': 629, 'x2': 641, 'y1': 246, 'y2': 222}, {'class': 'Green', 'x1': 793, 'x2': 803, 'y1': 304, 'y2': 286}, {'class': 'Green', 'x1': 534, 'x2': 542, 'y1': 301, 'y2': 282}, {'class': 'Green', 'x1': 337, 'x2': 346, 'y1': 320, 'y2': 297}]",124022.png,720,1280
"[{'class': 'Green', 'x1': 617, 'x2': 639, 'y1': 184, 'y2': 143}, {'class': 'GreenLeft', 'x1': 445, 'x2': 463, 'y1': 283, 'y2': 245}, {'class': 'Green', 'x1': 914, 'x2': 930, 'y1': 294, 'y2': 258}]",124092.png,720,1280
"[{'class': 'Green', 'x1': 755, 'x2': 761, 'y1': 286, 'y2': 271}, {'class': 'Yellow', 'x1': 726, 'x2': 733, 'y1': 295, 'y2': 281}]",125412.png,720,1280
"[{'class': 'Green', 'x1': 776, 'x2': 785, 'y1': 269, 'y2': 247}, {'class': 'Green', 'x1': 719, 'x2': 729, 'y1': 266, 'y2': 245}, {'class': 'Yellow', 'x1': 682, 'x2': 690, 'y1': 278, 'y2': 262}]",125482.png,720,1280
"[{'class': 'Green', 'x1': 640, 'x2': 654, 'y1': 228, 'y2': 196}, {'class': 'Green', 'x1': 725, 'x2': 737, 'y1': 229, 'y2': 199}, {'class': 'Green', 'x1': 946, 'x2': 967, 'y1': 271, 'y2': 227}, {'class': 'RedLeft', 'x1': 583, 'x2': 596, 'y1': 246, 'y2': 222}]",125550.png,720,1280
"[{'class': 'Yellow', 'x1': 603, 'x2': 607, 'y1': 304, 'y2': 292}, {'class': 'Yellow', 'x1': 632, 'x2': 637, 'y1': 310, 'y2': 298}, {'class': 'Yellow', 'x1': 671, 'x2': 676, 'y1': 326, 'y2': 313}, {'class': 'Red', 'x1': 446, 'x2': 470, 'y1': 166, 'y2': 116}, {'class': 'off', 'x1': 368, 'x2': 390, 'y1': 219, 'y2': 172}, {'class': 'Yellow', 'x1': 1047, 'x2': 1059, 'y1': 270, 'y2': 229}, {'class': 'Red', 'x1': 739, 'x2': 766, 'y1': 125, 'y2': 65}, {'class': 'Yellow', 'x1': 559, 'x2': 588, 'y1': 119, 'y2': 58}]",125620.png,720,1280
"[{'class': 'Red', 'x1': 529, 'x2': 533, 'y1': 287, 'y2': 277}, {'class': 'Yellow', 'x1': 653, 'x2': 659, 'y1': 314, 'y2': 308}, {'class': 'Yellow', 'x1': 708, 'x2': 715, 'y1': 311, 'y2': 303}, {'class': 'Yellow', 'x1': 608, 'x2': 612, 'y1': 294, 'y2': 287}, {'class': 'Yellow', 'x1': 571, 'x2': 575, 'y1': 288, 'y2': 279}]",125690.png,720,1280
"[{'class': 'Red', 'x1': 507, 'x2': 512, 'y1': 285, 'y2': 272}, {'class': 'Red', 'x1': 739, 'x2': 747, 'y1': 309, 'y2': 294}, {'class': 'Red', 'x1': 663, 'x2': 668, 'y1': 318, 'y2': 306}, {'class': 'Red', 'x1': 605, 'x2': 610, 'y1': 296, 'y2': 282}, {'class': 'Red', 'x1': 559, 'x2': 564, 'y1': 288, 'y2': 273}]",125760.png,720,1280
"[{'class': 'Red', 'x1': 601, 'x2': 608, 'y1': 280, 'y2': 265}, {'class': 'Red', 'x1': 474, 'x2': 483, 'y1': 267, 'y2': 250}, {'class': 'Red', 'x1': 543, 'x2': 550, 'y1': 272, 'y2': 253}, {'class': 'Red', 'x1': 676, 'x2': 682, 'y1': 313, 'y2': 296}, {'class': 'Red', 'x1': 790, 'x2': 801, 'y1': 301, 'y2': 276}]",125828.png,720,1280
"[{'class': 'Red', 'x1': 453, 'x2': 462, 'y1': 239, 'y2': 216}, {'class': 'Red', 'x1': 542, 'x2': 551, 'y1': 241, 'y2': 221}, {'class': 'Red', 'x1': 617, 'x2': 630, 'y1': 257, 'y2': 235}, {'class': 'Red', 'x1': 715, 'x2': 726, 'y1': 300, 'y2': 278}, {'class': 'Red', 'x1': 914, 'x2': 933, 'y1': 276, 'y2': 237}, {'class': 'Red', 'x1': 624, 'x2': 633, 'y1': 312, 'y2': 305}, {'class': 'Red', 'x1': 619, 'x2': 625, 'y1': 304, 'y2': 298}]",125898.png,720,1280
"[{'class': 'RedLeft', 'x1': 445, 'x2': 459, 'y1': 207, 'y2': 177}, {'class': 'Red', 'x1': 561, 'x2': 573, 'y1': 210, 'y2': 181}, {'class': 'Red', 'x1': 660, 'x2': 673, 'y1': 230, 'y2': 201}, {'class': 'Red', 'x1': 784, 'x2': 798, 'y1': 283, 'y2': 254}, {'class': 'Red', 'x1': 1171, 'x2': 1200, 'y1': 233, 'y2': 163}, {'class': 'Red', 'x1': 657, 'x2': 681, 'y1': 304, 'y2': 281}]",125968.png,720,1280
"[{'class': 'RedLeft', 'x1': 440, 'x2': 456, 'y1': 192, 'y2': 157}, {'class': 'Red', 'x1': 573, 'x2': 588, 'y1': 198, 'y2': 165}, {'class': 'Red', 'x1': 686, 'x2': 702, 'y1': 222, 'y2': 187}, {'class': 'Red', 'x1': 830, 'x2': 841, 'y1': 284, 'y2': 250}, {'class': 'Green', 'x1': 434, 'x2': 437, 'y1': 314, 'y2': 309}]",126038.png,720,1280
"[{'class': 'RedLeft', 'x1': 436, 'x2': 452, 'y1': 196, 'y2': 160}, {'class': 'Green', 'x1': 574, 'x2': 590, 'y1': 203, 'y2': 168}, {'class': 'Green', 'x1': 696, 'x2': 711, 'y1': 228, 'y2': 194}, {'class': 'Green', 'x1': 843, 'x2': 859, 'y1': 294, 'y2': 262}]",127586.png,720,1280
"[{'class': 'Green', 'x1': 569, 'x2': 590, 'y1': 169, 'y2': 123}, {'class': 'Green', 'x1': 723, 'x2': 741, 'y1': 196, 'y2': 156}, {'class': 'Green', 'x1': 909, 'x2': 927, 'y1': 279, 'y2': 239}, {'class': 'RedLeft', 'x1': 391, 'x2': 413, 'y1': 159, 'y2': 113}]",127656.png,720,1280
"[{'class': 'Green', 'x1': 948, 'x2': 987, 'y1': 66, 'y2': 0}, {'class': 'Green', 'x1': 497, 'x2': 501, 'y1': 326, 'y2': 316}, {'class': 'Green', 'x1': 454, 'x2': 458, 'y1': 328, 'y2': 320}, {'class': 'Red', 'x1': 335, 'x2': 338, 'y1': 301, 'y2': 293}, {'class': 'Green', 'x1': 396, 'x2': 401, 'y1': 307, 'y2': 293}, {'class': 'Green', 'x1': 368, 'x2': 372, 'y1': 304, 'y2': 293}]",127726.png,720,1280
"[{'class': 'Red', 'x1': 341, 'x2': 346, 'y1': 292, 'y2': 280}, {'class': 'Green', 'x1': 380, 'x2': 384, 'y1': 292, 'y2': 280}, {'class': 'Green', 'x1': 480, 'x2': 485, 'y1': 318, 'y2': 307}, {'class': 'Green', 'x1': 527, 'x2': 532, 'y1': 313, 'y2': 302}, {'class': 'Green', 'x1': 414, 'x2': 418, 'y1': 294, 'y2': 283}]",127796.png,720,1280
"[{'class': 'Red', 'x1': 352, 'x2': 361, 'y1': 277, 'y2': 265}, {'class': 'Green', 'x1': 401, 'x2': 407, 'y1': 280, 'y2': 266}, {'class': 'Green', 'x1': 442, 'x2': 447, 'y1': 283, 'y2': 270}, {'class': 'Green', 'x1': 523, 'x2': 529, 'y1': 313, 'y2': 300}, {'class': 'Green', 'x1': 575, 'x2': 582, 'y1': 305, 'y2': 291}]",127864.png,720,1280
"[{'class': 'Red', 'x1': 402, 'x2': 408, 'y1': 274, 'y2': 258}, {'class': 'Green', 'x1': 462, 'x2': 469, 'y1': 276, 'y2': 258}, {'class': 'Green', 'x1': 517, 'x2': 524, 'y1': 281, 'y2': 265}, {'class': 'Green', 'x1': 624, 'x2': 630, 'y1': 320, 'y2': 303}, {'class': 'Green', 'x1': 696, 'x2': 704, 'y1': 309, 'y2': 287}, {'class': 'Red', 'x1': 163, 'x2': 173, 'y1': 328, 'y2': 307}]",127934.png,720,1280
"[{'class': 'RedLeft', 'x1': 379, 'x2': 388, 'y1': 237, 'y2': 212}, {'class': 'Green', 'x1': 468, 'x2': 479, 'y1': 239, 'y2': 213}, {'class': 'Green', 'x1': 549, 'x2': 559, 'y1': 246, 'y2': 221}, {'class': 'Green', 'x1': 709, 'x2': 719, 'y1': 304, 'y2': 281}, {'class': 'Green', 'x1': 855, 'x2': 871, 'y1': 276, 'y2': 235}]",128004.png,720,1280
"[{'class': 'Green', 'x1': 923, 'x2': 941, 'y1': 267, 'y2': 219}, {'class': 'Green', 'x1': 603, 'x2': 625, 'y1': 152, 'y2': 102}, {'class': 'Green', 'x1': 443, 'x2': 465, 'y1': 140, 'y2': 90}, {'class': 'RedLeft', 'x1': 270, 'x2': 290, 'y1': 137, 'y2': 89}]",128072.png,720,1280
"[{'class': 'Green', 'x1': 746, 'x2': 753, 'y1': 311, 'y2': 300}, {'class': 'off', 'x1': 630, 'x2': 637, 'y1': 293, 'y2': 279}]",128560.png,720,1280
"[{'class': 'Green', 'x1': 788, 'x2': 796, 'y1': 302, 'y2': 287}, {'class': 'Green', 'x1': 729, 'x2': 734, 'y1': 316, 'y2': 304}, {'class': 'Green', 'x1': 688, 'x2': 692, 'y1': 327, 'y2': 319}, {'class': 'Green', 'x1': 616, 'x2': 624, 'y1': 285, 'y2': 268}, {'class': 'Green', 'x1': 626, 'x2': 630, 'y1': 308, 'y2': 300}, {'class': 'Red', 'x1': 442, 'x2': 449, 'y1': 335, 'y2': 319}]",128628.png,720,1280
"[{'class': 'Green', 'x1': 618, 'x2': 624, 'y1': 306, 'y2': 295}, {'class': 'Green', 'x1': 768, 'x2': 775, 'y1': 308, 'y2': 295}, {'class': 'Green', 'x1': 939, 'x2': 960, 'y1': 273, 'y2': 229}, {'class': 'Red', 'x1': 261, 'x2': 274, 'y1': 334, 'y2': 303}, {'class': 'RedLeft', 'x1': 525, 'x2': 534, 'y1': 305, 'y2': 278}, {'class': 'Green', 'x1': 602, 'x2': 614, 'y1': 263, 'y2': 237}]",128698.png,720,1280
"[{'class': 'Green', 'x1': 547, 'x2': 570, 'y1': 200, 'y2': 153}, {'class': 'Green', 'x1': 851, 'x2': 862, 'y1': 284, 'y2': 254}, {'class': 'RedLeft', 'x1': 379, 'x2': 399, 'y1': 273, 'y2': 216}, {'class': 'Green', 'x1': 593, 'x2': 599, 'y1': 298, 'y2': 285}, {'class': 'Green', 'x1': 688, 'x2': 694, 'y1': 323, 'y2': 312}]",128768.png,720,1280
"[{'class': 'Green', 'x1': 712, 'x2': 720, 'y1': 301, 'y2': 286}, {'class': 'Green', 'x1': 585, 'x2': 592, 'y1': 271, 'y2': 255}]",128838.png,720,1280
